Program Duration,0.37519129333333334,mins

Hand,P1 - F,P2 - F,P1 - S,P2 - S
7sTd,43.0,1.0,0.5512820512820513,0.01282051282051282
7s9d,52.0,1.0,0.6666666666666666,0.01282051282051282
7s8d,59.0,1.0,0.7564102564102564,0.01282051282051282
7s7d,78.0,78.0,1.0,1.0
7s6d,40.0,1.0,0.5128205128205128,0.01282051282051282
7s5d,1.0,1.0,0.01282051282051282,0.01282051282051282
7s4d,1.0,1.0,0.01282051282051282,0.01282051282051282
7s3d,1.0,1.0,0.01282051282051282,0.01282051282051282
7s2d,1.0,1.0,0.01282051282051282,0.01282051282051282
7sAh,78.0,78.0,1.0,1.0
7sKh,78.0,78.0,1.0,1.0
7sQh,78.0,4.0,1.0,0.05128205128205128
7sJh,3.0,2.0,0.038461538461538464,0.02564102564102564
7sTh,43.0,1.0,0.5512820512820513,0.01282051282051282
7s9h,52.0,1.0,0.6666666666666666,0.01282051282051282
7s8h,59.0,1.0,0.7564102564102564,0.01282051282051282
7s7h,78.0,78.0,1.0,1.0
7s6h,40.0,1.0,0.5128205128205128,0.01282051282051282
7s5h,1.0,1.0,0.01282051282051282,0.01282051282051282
7s4h,1.0,1.0,0.01282051282051282,0.01282051282051282
7s3h,1.0,1.0,0.01282051282051282,0.01282051282051282
7s2h,1.0,1.0,0.01282051282051282,0.01282051282051282
6s5s,69.0,1.0,0.8846153846153846,0.01282051282051282
6s4s,58.0,1.0,0.7435897435897436,0.01282051282051282
6s3s,1.0,1.0,0.01282051282051282,0.01282051282051282
6s2s,1.0,1.0,0.01282051282051282,0.01282051282051282
6sAc,78.0,78.0,1.0,1.0
6sKc,78.0,78.0,1.0,1.0
6sQc,78.0,3.0,1.0,0.038461538461538464
6sJc,2.0,1.0,0.02564102564102564,0.01282051282051282
6sTc,1.0,1.0,0.01282051282051282,0.01282051282051282
6s9c,1.0,1.0,0.01282051282051282,0.01282051282051282
6s8c,1.0,1.0,0.01282051282051282,0.01282051282051282
6s7c,40.0,1.0,0.5128205128205128,0.01282051282051282
6s6c,78.0,78.0,1.0,1.0
6s5c,1.0,1.0,0.01282051282051282,0.01282051282051282
6s4c,1.0,1.0,0.01282051282051282,0.01282051282051282
6s3c,1.0,1.0,0.01282051282051282,0.01282051282051282
6s2c,1.0,1.0,0.01282051282051282,0.01282051282051282
6sAd,78.0,78.0,1.0,1.0
6sKd,78.0,78.0,1.0,1.0
6sQd,78.0,3.0,1.0,0.038461538461538464
6sJd,2.0,1.0,0.02564102564102564,0.01282051282051282
6sTd,1.0,1.0,0.01282051282051282,0.01282051282051282
