Program Duration,263.8399651,mins,,,,,,,,
,,,,,,Starting from 1s,,,,
Hand,P1 - F,P2 - F,P1 - S,P2 - S,,P1 - S,P2 - S,,,
QsJh,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
QsTh,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Qs9h,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Qs8h,45215,45152,0.999977884,0.998584572,,1,0.999178271,,-2.21E-05,-5.94E-04
Qs7h,45215,9,0.999977884,1.99E-04,,1,8.88E-05,,-2.21E-05,1.10E-04
Qs6h,45215,7,0.999977884,1.55E-04,,1,6.66E-05,,-2.21E-05,8.84E-05
Qs5h,13,6,2.88E-04,1.33E-04,,1.11E-04,4.44E-05,,1.77E-04,8.86E-05
Qs4h,7,4,1.55E-04,8.85E-05,,6.66E-05,4.44E-05,,8.84E-05,4.41E-05
Qs3h,6,3,1.33E-04,6.63E-05,,4.44E-05,4.44E-05,,8.86E-05,2.19E-05
Qs2h,5,3,1.11E-04,6.63E-05,,2.22E-05,2.22E-05,,8.88E-05,4.41E-05
JsTs,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Js9s,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Js8s,45215,45189,0.999977884,0.999402866,,1,0.999533613,,-2.21E-05,-1.31E-04
Js7s,45215,10,0.999977884,2.21E-04,,1,8.88E-05,,-2.21E-05,1.32E-04
Js6s,45215,6,0.999977884,1.33E-04,,1,6.66E-05,,-2.21E-05,6.64E-05
Js5s,45215,5,0.999977884,1.11E-04,,1,4.44E-05,,-2.21E-05,6.66E-05
Js4s,45200,4,0.999646143,8.85E-05,,0.999844538,4.44E-05,,-1.98E-04,4.41E-05
Js3s,45185,3,0.999314402,6.63E-05,,0.999666867,2.22E-05,,-3.52E-04,4.41E-05
Js2s,78,3,0.001725053,6.63E-05,,0.001043818,2.22E-05,,6.81E-04,4.41E-05
JsAc,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
JsKc,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
JsQc,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
JsJc,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
JsTc,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Js9c,45215,27190,0.999977884,0.60133581,x,1,0.600817287,,-2.21E-05,5.19E-04
Js8c,45215,7,0.999977884,1.55E-04,,1,6.66E-05,,-2.21E-05,8.84E-05
Js7c,6,4,1.33E-04,8.85E-05,,5.77E-04,4.44E-05,,-4.44E-04,4.41E-05
Js6c,4,3,8.85E-05,6.63E-05,,4.44E-05,2.22E-05,,4.41E-05,4.41E-05
Js5c,3,2,6.63E-05,4.42E-05,,2.22E-05,2.22E-05,,4.41E-05,2.20E-05
Js4c,3,2,6.63E-05,4.42E-05,,2.22E-05,2.22E-05,,4.41E-05,2.20E-05
Js3c,2,1,4.42E-05,2.21E-05,,2.22E-05,2.22E-05,,2.20E-05,-1.00E-07
Js2c,2,0,4.42E-05,0,,2.22E-05,2.22E-05,,2.20E-05,-2.22E-05
JsAd,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
JsKd,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
JsQd,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
JsJd,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
JsTd,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
Js9d,45215,27190,0.999977884,0.60133581,x,1,0.600817287,,-2.21E-05,5.19E-04
Js8d,45215,7,0.999977884,1.55E-04,,1,6.66E-05,,-2.21E-05,8.84E-05
Js7d,6,4,1.33E-04,8.85E-05,,5.77E-04,4.44E-05,,-4.44E-04,4.41E-05
Js6d,4,3,8.85E-05,6.63E-05,,4.44E-05,2.22E-05,,4.41E-05,4.41E-05
Js5d,3,2,6.63E-05,4.42E-05,,2.22E-05,2.22E-05,,4.41E-05,2.20E-05
Js4d,3,2,6.63E-05,4.42E-05,,2.22E-05,2.22E-05,,4.41E-05,2.20E-05
Js3d,2,1,4.42E-05,2.21E-05,,2.22E-05,2.22E-05,,2.20E-05,-1.00E-07
Js2d,2,0,4.42E-05,0,,2.22E-05,2.22E-05,,2.20E-05,-2.22E-05
JsAh,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
JsKh,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
JsQh,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
