8sJd,3223,3,1,9.31E-04,,0.999312242,0.004126547,,0.000687758,-0.003195738
8sTd,3218,2,0.99844865,6.21E-04,,0.991746905,0.002751032,,0.006701745,-0.002130492
8s9d,3215,1,0.997517841,3.10E-04,,0.989683631,0.002063274,,0.007834209,-0.001753004
8s8d,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
8s7d,3204,1,0.994104871,3.10E-04,,0.977991747,6.88E-04,,0.016113124,-0.000377488
8s6d,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
8s5d,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
8s4d,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
8s3d,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
8s2d,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
8sAh,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
8sKh,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
8sQh,3223,28,1,0.008687558,,0.999312242,0.010316369,,0.000687758,-0.00162881
8sJh,3223,3,1,9.31E-04,,0.999312242,0.004126547,,0.000687758,-0.003195738
8sTh,3218,2,0.99844865,6.21E-04,,0.991746905,0.002751032,,0.006701745,-0.002130492
8s9h,3215,1,0.997517841,3.10E-04,,0.989683631,0.002063274,,0.007834209,-0.001753004
8s8h,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
8s7h,3204,1,0.994104871,3.10E-04,,0.977991747,6.88E-04,,0.016113124,-0.000377488
8s6h,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
8s5h,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
8s4h,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
8s3h,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
8s2h,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
7s6s,3217,1,0.99813838,3.10E-04,,0.999312242,6.88E-04,,-0.001173862,-0.000377488
7s5s,3211,1,0.996276761,3.10E-04,,0.990371389,0,,0.005905372,0.00031027
7s4s,3195,1,0.991312442,3.10E-04,,0.971114168,0,,0.020198274,0.00031027
7s3s,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
7s2s,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
7sAc,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
7sKc,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
7sQc,3223,4,1,0.00124108,,0.999312242,0.004814305,,0.000687758,-0.003573226
7sJc,3,2,9.31E-04,6.21E-04,,0.00343879,0.002751032,,-0.00250798,-0.002130492
7sTc,125,1,0.038783742,3.10E-04,,0.025447043,0.002063274,,0.013336699,-0.001753004
7s9c,3197,1,0.991932982,3.10E-04,,0.965612105,0.001375516,,0.026320877,-0.001065246
7s8c,3204,1,0.994104871,3.10E-04,,0.977991747,6.88E-04,,0.016113124,-0.000377488
7s7c,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
7s6c,3185,1,0.988209742,3.10E-04,,0.960797799,0,,0.027411943,0.00031027
7s5c,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
7s4c,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
7s3c,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
7s2c,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
7sAd,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
7sKd,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
7sQd,3223,4,1,0.00124108,,0.999312242,0.004814305,,0.000687758,-0.003573226
7sJd,3,2,9.31E-04,6.21E-04,,0.00343879,0.002751032,,-0.00250798,-0.002130492
7sTd,125,1,0.038783742,3.10E-04,,0.025447043,0.002063274,,0.013336699,-0.001753004
7s9d,3197,1,0.991932982,3.10E-04,,0.965612105,0.001375516,,0.026320877,-0.001065246
7s8d,3204,1,0.994104871,3.10E-04,,0.977991747,6.88E-04,,0.016113124,-0.000377488
7s7d,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
7s6d,3185,1,0.988209742,3.10E-04,,0.960797799,0,,0.027411943,0.00031027
7s5d,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
7s4d,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
7s3d,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
7s2d,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
7sAh,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
7sKh,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
7sQh,3223,4,1,0.00124108,,0.999312242,0.004814305,,0.000687758,-0.003573226
7sJh,3,2,9.31E-04,6.21E-04,,0.00343879,0.002751032,,-0.00250798,-0.002130492
7sTh,125,1,0.038783742,3.10E-04,,0.025447043,0.002063274,,0.013336699,-0.001753004
7s9h,3197,1,0.991932982,3.10E-04,,0.965612105,0.001375516,,0.026320877,-0.001065246
7s8h,3204,1,0.994104871,3.10E-04,,0.977991747,6.88E-04,,0.016113124,-0.000377488
7s7h,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
7s6h,3185,1,0.988209742,3.10E-04,,0.960797799,0,,0.027411943,0.00031027
7s5h,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
7s4h,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
7s3h,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
7s2h,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
6s5s,3214,1,0.997207571,3.10E-04,,0.994497937,0,,0.002709634,0.00031027
6s4s,3203,1,0.993794601,3.10E-04,,0.982118294,0,,0.011676307,0.00031027
6s3s,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
6s2s,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
6sAc,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
6sKc,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
6sQc,147,3,0.04560968,9.31E-04,,0.145116919,0.004126547,,-0.099507238,-0.003195738
6sJc,2,1,6.21E-04,3.10E-04,,0.002063274,0.001375516,,-0.001442734,-0.001065246
6sTc,1,1,3.10E-04,3.10E-04,,0.001375516,0.001375516,,-0.001065246,-0.001065246
6s9c,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
6s8c,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
6s7c,3185,1,0.988209742,3.10E-04,,0.960797799,0,,0.027411943,0.00031027
6s6c,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
6s5c,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
6s4c,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
6s3c,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
6s2c,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
6sAd,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
6sKd,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
6sQd,147,3,0.04560968,9.31E-04,,0.145116919,0.004126547,,-0.099507238,-0.003195738
6sJd,2,1,6.21E-04,3.10E-04,,0.002063274,0.001375516,,-0.001442734,-0.001065246
6sTd,1,1,3.10E-04,3.10E-04,,0.001375516,0.001375516,,-0.001065246,-0.001065246
6s9d,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
6s8d,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
6s7d,3185,1,0.988209742,3.10E-04,,0.960797799,0,,0.027411943,0.00031027
6s6d,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
6s5d,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
6s4d,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
6s3d,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
6s2d,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
6sAh,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
6sKh,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
6sQh,147,3,0.04560968,9.31E-04,,0.145116919,0.004126547,,-0.099507238,-0.003195738
6sJh,2,1,6.21E-04,3.10E-04,,0.002063274,0.001375516,,-0.001442734,-0.001065246
6sTh,1,1,3.10E-04,3.10E-04,,0.001375516,0.001375516,,-0.001065246,-0.001065246
6s9h,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
6s8h,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
6s7h,3185,1,0.988209742,3.10E-04,,0.960797799,0,,0.027411943,0.00031027
6s6h,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
6s5h,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
6s4h,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
6s3h,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
6s2h,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
5s4s,3209,1,0.995656221,3.10E-04,,0.989683631,0,,0.00597259,0.00031027
5s3s,3190,1,0.989761092,3.10E-04,,0.969738652,0,,0.02002244,0.00031027
5s2s,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
5sAc,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
5sKc,3223,3191,1,0.990071362,,0.999312242,0.975240715,,0.000687758,0.014830647
5sQc,4,2,0.00124108,6.21E-04,,0.006189821,0.00343879,,-0.004948741,-0.00281825
5sJc,1,1,3.10E-04,3.10E-04,,0.002063274,0.001375516,,-0.001753004,-0.001065246
5sTc,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
5s9c,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
5s8c,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
5s7c,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
5s6c,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
5s5c,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
5s4c,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
5s3c,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
5s2c,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
5sAd,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
5sKd,3223,3191,1,0.990071362,,0.999312242,0.975240715,,0.000687758,0.014830647
5sQd,4,2,0.00124108,6.21E-04,,0.006189821,0.00343879,,-0.004948741,-0.00281825
5sJd,1,1,3.10E-04,3.10E-04,,0.002063274,0.001375516,,-0.001753004,-0.001065246
5sTd,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
5s9d,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
5s8d,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
5s7d,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
5s6d,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
5s5d,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
5s4d,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
5s3d,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
5s2d,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
5sAh,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
5sKh,3223,3191,1,0.990071362,,0.999312242,0.975240715,,0.000687758,0.014830647
5sQh,4,2,0.00124108,6.21E-04,,0.006189821,0.00343879,,-0.004948741,-0.00281825
5sJh,1,1,3.10E-04,3.10E-04,,0.002063274,0.001375516,,-0.001753004,-0.001065246
5sTh,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
5s9h,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
5s8h,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
5s7h,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
5s6h,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
5s5h,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
5s4h,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
5s3h,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
5s2h,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
4s3s,2185,1,0.677939808,3.10E-04,,0.86519945,0,,-0.187259642,0.00031027
4s2s,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
4sAc,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
4sKc,3223,7,1,0.00217189,,0.999312242,0.009628611,,0.000687758,-0.007456721
4sQc,3,2,9.31E-04,6.21E-04,,0.004126547,0.002751032,,-0.003195738,-0.002130492
4sJc,1,1,3.10E-04,3.10E-04,,0.001375516,0.001375516,,-0.001065246,-0.001065246
4sTc,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
4s9c,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
4s8c,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
4s7c,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
4s6c,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
4s5c,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
4s4c,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
4s3c,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
4s2c,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
4sAd,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
4sKd,3223,7,1,0.00217189,,0.999312242,0.009628611,,0.000687758,-0.007456721
4sQd,3,2,9.31E-04,6.21E-04,,0.004126547,0.002751032,,-0.003195738,-0.002130492
4sJd,1,1,3.10E-04,3.10E-04,,0.001375516,0.001375516,,-0.001065246,-0.001065246
4sTd,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
4s9d,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
4s8d,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
4s7d,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
4s6d,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
4s5d,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
4s4d,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
4s3d,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
4s2d,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
4sAh,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
4sKh,3223,7,1,0.00217189,,0.999312242,0.009628611,,0.000687758,-0.007456721
4sQh,3,2,9.31E-04,6.21E-04,,0.004126547,0.002751032,,-0.003195738,-0.002130492
4sJh,1,1,3.10E-04,3.10E-04,,0.001375516,0.001375516,,-0.001065246,-0.001065246
4sTh,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
4s9h,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
4s8h,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
4s7h,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
4s6h,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
4s5h,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
4s4h,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
4s3h,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
4s2h,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
3s2s,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
3sAc,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
3sKc,3223,5,1,0.00155135,,0.999312242,0.007565337,,0.000687758,-0.006013987
3sQc,2,1,6.21E-04,3.10E-04,,0.00343879,0.002063274,,-0.00281825,-0.001753004
3sJc,1,1,3.10E-04,3.10E-04,,0.001375516,6.88E-04,,-0.001065246,-0.000377488
3sTc,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
3s9c,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
3s8c,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
3s7c,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
3s6c,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
3s5c,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
3s4c,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
3s3c,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
3s2c,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
3sAd,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
3sKd,3223,5,1,0.00155135,,0.999312242,0.007565337,,0.000687758,-0.006013987
3sQd,2,1,6.21E-04,3.10E-04,,0.00343879,0.002063274,,-0.00281825,-0.001753004
3sJd,1,1,3.10E-04,3.10E-04,,0.001375516,6.88E-04,,-0.001065246,-0.000377488
3sTd,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
3s9d,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
3s8d,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
3s7d,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
3s6d,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
3s5d,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
3s4d,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
3s3d,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
3s2d,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
3sAh,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
3sKh,3223,5,1,0.00155135,,0.999312242,0.007565337,,0.000687758,-0.006013987
3sQh,2,1,6.21E-04,3.10E-04,,0.00343879,0.002063274,,-0.00281825,-0.001753004
3sJh,1,1,3.10E-04,3.10E-04,,0.001375516,6.88E-04,,-0.001065246,-0.000377488
3sTh,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
3s9h,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
3s8h,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
3s7h,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
3s6h,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
3s5h,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
3s4h,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
3s3h,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
3s2h,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
2sAc,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
2sKc,3223,4,1,0.00124108,,0.999312242,0.005502063,,0.000687758,-0.004260984
2sQc,1,1,3.10E-04,3.10E-04,,0.002751032,0.001375516,,-0.002440762,-0.001065246
2sJc,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
2sTc,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
2s9c,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
2s8c,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
2s7c,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
2s6c,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
2s5c,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
2s4c,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
2s3c,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
2s2c,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
2sAd,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
2sKd,3223,4,1,0.00124108,,0.999312242,0.005502063,,0.000687758,-0.004260984
2sQd,1,1,3.10E-04,3.10E-04,,0.002751032,0.001375516,,-0.002440762,-0.001065246
2sJd,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
2sTd,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
2s9d,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
2s8d,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
2s7d,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
2s6d,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
2s5d,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
2s4d,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
2s3d,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
2s2d,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
2sAh,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
2sKh,3223,4,1,0.00124108,,0.999312242,0.005502063,,0.000687758,-0.004260984
2sQh,1,1,3.10E-04,3.10E-04,,0.002751032,0.001375516,,-0.002440762,-0.001065246
2sJh,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
2sTh,1,1,3.10E-04,3.10E-04,,0.001375516,0,,-0.001065246,0.00031027
2s9h,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
2s8h,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
2s7h,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
2s6h,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
2s5h,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
2s4h,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
2s3h,1,1,3.10E-04,3.10E-04,,6.88E-04,0,,-0.000377488,0.00031027
2s2h,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
AcKc,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
AcQc,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
AcJc,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
AcTc,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
Ac9c,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
Ac8c,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
Ac7c,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
Ac6c,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
Ac5c,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
Ac4c,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
Ac3c,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
Ac2c,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
AcAd,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
AcKd,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
AcQd,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
AcJd,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
AcTd,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
Ac9d,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
Ac8d,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
Ac7d,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
Ac6d,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
Ac5d,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
Ac4d,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
Ac3d,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
Ac2d,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
AcAh,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
AcKh,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
AcQh,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
AcJh,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
AcTh,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
Ac9h,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
Ac8h,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
Ac7h,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
Ac6h,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
Ac5h,3223,3223,1,1,,0.999312242,0.999312242,,0.000687758,0.000687758
