Program Duration,5635.511864501666,mins

Hand,P1 - F,P2 - F,P1 - S,P2 - S
8s8d,38349.0,38349.0,1.0,1.0
8s7d,38349.0,1.0,1.0,2.6076299251610212E-5
8s6d,38349.0,1.0,1.0,2.6076299251610212E-5
8s5d,38346.0,1.0,0.9999217711022451,2.6076299251610212E-5
8s4d,32.0,1.0,8.344415760515268E-4,2.6076299251610212E-5
8s3d,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
8s2d,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
8sAh,38349.0,38349.0,1.0,1.0
8sKh,38349.0,38349.0,1.0,1.0
8sQh,38349.0,38349.0,1.0,1.0
8sJh,38349.0,1.0,1.0,2.6076299251610212E-5
8sTh,38349.0,1.0,1.0,2.6076299251610212E-5
8s9h,38349.0,1.0,1.0,2.6076299251610212E-5
8s8h,38349.0,38349.0,1.0,1.0
8s7h,38349.0,1.0,1.0,2.6076299251610212E-5
8s6h,38349.0,1.0,1.0,2.6076299251610212E-5
8s5h,38346.0,1.0,0.9999217711022451,2.6076299251610212E-5
8s4h,32.0,1.0,8.344415760515268E-4,2.6076299251610212E-5
8s3h,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
8s2h,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
7s6s,38349.0,1.0,1.0,2.6076299251610212E-5
7s5s,38349.0,1.0,1.0,2.6076299251610212E-5
7s4s,38348.0,1.0,0.9999739237007483,2.6076299251610212E-5
7s3s,38346.0,1.0,0.9999217711022451,2.6076299251610212E-5
7s2s,38340.0,1.0,0.9997653133067355,2.6076299251610212E-5
7sAc,38349.0,38349.0,1.0,1.0
7sKc,38349.0,38349.0,1.0,1.0
7sQc,38349.0,2.0,1.0,5.2152598503220425E-5
7sJc,38349.0,1.0,1.0,2.6076299251610212E-5
7sTc,38349.0,1.0,1.0,2.6076299251610212E-5
7s9c,38349.0,1.0,1.0,2.6076299251610212E-5
7s8c,38349.0,1.0,1.0,2.6076299251610212E-5
7s7c,38349.0,38349.0,1.0,1.0
7s6c,38348.0,1.0,0.9999739237007483,2.6076299251610212E-5
7s5c,38346.0,1.0,0.9999217711022451,2.6076299251610212E-5
7s4c,38337.0,1.0,0.9996870844089807,2.6076299251610212E-5
7s3c,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
7s2c,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
7sAd,38349.0,38349.0,1.0,1.0
7sKd,38349.0,38349.0,1.0,1.0
7sQd,38349.0,2.0,1.0,5.2152598503220425E-5
7sJd,38349.0,1.0,1.0,2.6076299251610212E-5
7sTd,38349.0,1.0,1.0,2.6076299251610212E-5
7s9d,38349.0,1.0,1.0,2.6076299251610212E-5
7s8d,38349.0,1.0,1.0,2.6076299251610212E-5
7s7d,38349.0,38349.0,1.0,1.0
7s6d,38348.0,1.0,0.9999739237007483,2.6076299251610212E-5
7s5d,38346.0,1.0,0.9999217711022451,2.6076299251610212E-5
7s4d,38337.0,1.0,0.9996870844089807,2.6076299251610212E-5
7s3d,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
7s2d,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
7sAh,38349.0,38349.0,1.0,1.0
7sKh,38349.0,38349.0,1.0,1.0
7sQh,38349.0,2.0,1.0,5.2152598503220425E-5
7sJh,38349.0,1.0,1.0,2.6076299251610212E-5
7sTh,38349.0,1.0,1.0,2.6076299251610212E-5
7s9h,38349.0,1.0,1.0,2.6076299251610212E-5
7s8h,38349.0,1.0,1.0,2.6076299251610212E-5
7s7h,38349.0,38349.0,1.0,1.0
7s6h,38348.0,1.0,0.9999739237007483,2.6076299251610212E-5
7s5h,38346.0,1.0,0.9999217711022451,2.6076299251610212E-5
7s4h,38337.0,1.0,0.9996870844089807,2.6076299251610212E-5
7s3h,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
7s2h,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
6s5s,38349.0,1.0,1.0,2.6076299251610212E-5
6s4s,38348.0,1.0,0.9999739237007483,2.6076299251610212E-5
6s3s,38346.0,1.0,0.9999217711022451,2.6076299251610212E-5
6s2s,38342.0,1.0,0.9998174659052387,2.6076299251610212E-5
6sAc,38349.0,38349.0,1.0,1.0
6sKc,38349.0,38349.0,1.0,1.0
6sQc,38349.0,1.0,1.0,2.6076299251610212E-5
6sJc,38349.0,1.0,1.0,2.6076299251610212E-5
6sTc,38349.0,1.0,1.0,2.6076299251610212E-5
6s9c,38349.0,1.0,1.0,2.6076299251610212E-5
6s8c,38349.0,1.0,1.0,2.6076299251610212E-5
6s7c,38348.0,1.0,0.9999739237007483,2.6076299251610212E-5
6s6c,38349.0,38349.0,1.0,1.0
6s5c,38346.0,1.0,0.9999217711022451,2.6076299251610212E-5
6s4c,38342.0,1.0,0.9998174659052387,2.6076299251610212E-5
6s3c,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
6s2c,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
6sAd,38349.0,38349.0,1.0,1.0
6sKd,38349.0,38349.0,1.0,1.0
6sQd,38349.0,1.0,1.0,2.6076299251610212E-5
6sJd,38349.0,1.0,1.0,2.6076299251610212E-5
6sTd,38349.0,1.0,1.0,2.6076299251610212E-5
6s9d,38349.0,1.0,1.0,2.6076299251610212E-5
6s8d,38349.0,1.0,1.0,2.6076299251610212E-5
6s7d,38348.0,1.0,0.9999739237007483,2.6076299251610212E-5
6s6d,38349.0,38349.0,1.0,1.0
6s5d,38346.0,1.0,0.9999217711022451,2.6076299251610212E-5
6s4d,38342.0,1.0,0.9998174659052387,2.6076299251610212E-5
6s3d,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
6s2d,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
6sAh,38349.0,38349.0,1.0,1.0
6sKh,38349.0,38349.0,1.0,1.0
6sQh,38349.0,1.0,1.0,2.6076299251610212E-5
6sJh,38349.0,1.0,1.0,2.6076299251610212E-5
6sTh,38349.0,1.0,1.0,2.6076299251610212E-5
6s9h,38349.0,1.0,1.0,2.6076299251610212E-5
6s8h,38349.0,1.0,1.0,2.6076299251610212E-5
6s7h,38348.0,1.0,0.9999739237007483,2.6076299251610212E-5
6s6h,38349.0,38349.0,1.0,1.0
6s5h,38346.0,1.0,0.9999217711022451,2.6076299251610212E-5
6s4h,38342.0,1.0,0.9998174659052387,2.6076299251610212E-5
6s3h,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
6s2h,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
5s4s,38348.0,1.0,0.9999739237007483,2.6076299251610212E-5
5s3s,38347.0,1.0,0.9999478474014968,2.6076299251610212E-5
5s2s,38344.0,1.0,0.9998696185037419,2.6076299251610212E-5
5sAc,38349.0,38349.0,1.0,1.0
5sKc,38349.0,38349.0,1.0,1.0
5sQc,38349.0,1.0,1.0,2.6076299251610212E-5
5sJc,38349.0,1.0,1.0,2.6076299251610212E-5
5sTc,38349.0,1.0,1.0,2.6076299251610212E-5
5s9c,38348.0,1.0,0.9999739237007483,2.6076299251610212E-5
5s8c,38346.0,1.0,0.9999217711022451,2.6076299251610212E-5
5s7c,38346.0,1.0,0.9999217711022451,2.6076299251610212E-5
5s6c,38346.0,1.0,0.9999217711022451,2.6076299251610212E-5
5s5c,38349.0,38349.0,1.0,1.0
5s4c,38344.0,1.0,0.9998696185037419,2.6076299251610212E-5
5s3c,38332.0,1.0,0.9995567029127226,2.6076299251610212E-5
5s2c,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
5sAd,38349.0,38349.0,1.0,1.0
5sKd,38349.0,38349.0,1.0,1.0
5sQd,38349.0,1.0,1.0,2.6076299251610212E-5
5sJd,38349.0,1.0,1.0,2.6076299251610212E-5
5sTd,38349.0,1.0,1.0,2.6076299251610212E-5
5s9d,38348.0,1.0,0.9999739237007483,2.6076299251610212E-5
5s8d,38346.0,1.0,0.9999217711022451,2.6076299251610212E-5
5s7d,38346.0,1.0,0.9999217711022451,2.6076299251610212E-5
5s6d,38346.0,1.0,0.9999217711022451,2.6076299251610212E-5
5s5d,38349.0,38349.0,1.0,1.0
5s4d,38344.0,1.0,0.9998696185037419,2.6076299251610212E-5
5s3d,38332.0,1.0,0.9995567029127226,2.6076299251610212E-5
5s2d,1.0,1.0,2.6076299251610212E-5,2.6076299251610212E-5
5sAh,38349.0,38349.0,1.0,1.0
5sKh,38349.0,38349.0,1.0,1.0
5sQh,38349.0,1.0,1.0,2.6076299251610212E-5
5sJh,38349.0,1.0,1.0,2.6076299251610212E-5
5sTh,38349.0,1.0,1.0,2.6076299251610212E-5
5s9h,38348.0,1.0,0.9999739237007483,2.6076299251610212E-5
5s8h,38346.0,1.0,0.9999217711022451,2.6076299251610212E-5
5s7h,38346.0,1.0,0.9999217711022451,2.6076299251610212E-5
5s6h,38346.0,1.0,0.9999217711022451,2.6076299251610212E-5
