7s9d,1.0,1.0,0.1,0.1
7s8d,1.0,0.0,0.1,0.0
7s7d,10.0,10.0,1.0,1.0
7s6d,1.0,0.0,0.1,0.0
7s5d,1.0,0.0,0.1,0.0
7s4d,1.0,0.0,0.1,0.0
7s3d,1.0,0.0,0.1,0.0
7s2d,1.0,0.0,0.1,0.0
7sAh,10.0,10.0,1.0,1.0
7sKh,10.0,10.0,1.0,1.0
7sQh,10.0,4.0,1.0,0.4
7sJh,1.0,2.0,0.1,0.2
7sTh,1.0,1.0,0.1,0.1
7s9h,1.0,1.0,0.1,0.1
7s8h,1.0,0.0,0.1,0.0
7s7h,10.0,10.0,1.0,1.0
7s6h,1.0,0.0,0.1,0.0
7s5h,1.0,0.0,0.1,0.0
7s4h,1.0,0.0,0.1,0.0
7s3h,1.0,0.0,0.1,0.0
7s2h,1.0,0.0,0.1,0.0
6s5s,8.0,0.0,0.8,0.0
6s4s,4.0,0.0,0.4,0.0
6s3s,1.0,0.0,0.1,0.0
6s2s,1.0,0.0,0.1,0.0
6sAc,10.0,10.0,1.0,1.0
6sKc,10.0,10.0,1.0,1.0
6sQc,10.0,3.0,1.0,0.3
6sJc,1.0,1.0,0.1,0.1
6sTc,1.0,1.0,0.1,0.1
6s9c,1.0,0.0,0.1,0.0
6s8c,1.0,0.0,0.1,0.0
6s7c,1.0,0.0,0.1,0.0
6s6c,10.0,10.0,1.0,1.0
6s5c,1.0,0.0,0.1,0.0
6s4c,1.0,0.0,0.1,0.0
6s3c,1.0,0.0,0.1,0.0
6s2c,1.0,0.0,0.1,0.0
6sAd,10.0,10.0,1.0,1.0
6sKd,10.0,10.0,1.0,1.0
6sQd,10.0,3.0,1.0,0.3
6sJd,1.0,1.0,0.1,0.1
6sTd,1.0,1.0,0.1,0.1
6s9d,1.0,0.0,0.1,0.0
6s8d,1.0,0.0,0.1,0.0
6s7d,1.0,0.0,0.1,0.0
6s6d,10.0,10.0,1.0,1.0
6s5d,1.0,0.0,0.1,0.0
6s4d,1.0,0.0,0.1,0.0
6s3d,1.0,0.0,0.1,0.0
6s2d,1.0,0.0,0.1,0.0
6sAh,10.0,10.0,1.0,1.0
6sKh,10.0,10.0,1.0,1.0
6sQh,10.0,3.0,1.0,0.3
6sJh,1.0,1.0,0.1,0.1
6sTh,1.0,1.0,0.1,0.1
6s9h,1.0,0.0,0.1,0.0
6s8h,1.0,0.0,0.1,0.0
6s7h,1.0,0.0,0.1,0.0
6s6h,10.0,10.0,1.0,1.0
6s5h,1.0,0.0,0.1,0.0
6s4h,1.0,0.0,0.1,0.0
6s3h,1.0,0.0,0.1,0.0
6s2h,1.0,0.0,0.1,0.0
5s4s,6.0,0.0,0.6,0.0
5s3s,1.0,0.0,0.1,0.0
5s2s,1.0,0.0,0.1,0.0
5sAc,10.0,10.0,1.0,1.0
5sKc,10.0,10.0,1.0,1.0
5sQc,2.0,2.0,0.2,0.2
5sJc,1.0,1.0,0.1,0.1
5sTc,1.0,0.0,0.1,0.0
5s9c,1.0,0.0,0.1,0.0
5s8c,1.0,0.0,0.1,0.0
5s7c,1.0,0.0,0.1,0.0
5s6c,1.0,0.0,0.1,0.0
5s5c,10.0,10.0,1.0,1.0
5s4c,1.0,0.0,0.1,0.0
5s3c,1.0,0.0,0.1,0.0
5s2c,1.0,0.0,0.1,0.0
5sAd,10.0,10.0,1.0,1.0
5sKd,10.0,10.0,1.0,1.0
5sQd,2.0,2.0,0.2,0.2
5sJd,1.0,1.0,0.1,0.1
5sTd,1.0,0.0,0.1,0.0
5s9d,1.0,0.0,0.1,0.0
5s8d,1.0,0.0,0.1,0.0
5s7d,1.0,0.0,0.1,0.0
5s6d,1.0,0.0,0.1,0.0
5s5d,10.0,10.0,1.0,1.0
5s4d,1.0,0.0,0.1,0.0
5s3d,1.0,0.0,0.1,0.0
5s2d,1.0,0.0,0.1,0.0
5sAh,10.0,10.0,1.0,1.0
5sKh,10.0,10.0,1.0,1.0
5sQh,2.0,2.0,0.2,0.2
5sJh,1.0,1.0,0.1,0.1
5sTh,1.0,0.0,0.1,0.0
5s9h,1.0,0.0,0.1,0.0
5s8h,1.0,0.0,0.1,0.0
5s7h,1.0,0.0,0.1,0.0
5s6h,1.0,0.0,0.1,0.0
5s5h,10.0,10.0,1.0,1.0
5s4h,1.0,0.0,0.1,0.0
5s3h,1.0,0.0,0.1,0.0
5s2h,1.0,0.0,0.1,0.0
4s3s,1.0,0.0,0.1,0.0
4s2s,1.0,0.0,0.1,0.0
4sAc,10.0,10.0,1.0,1.0
4sKc,10.0,10.0,1.0,1.0
4sQc,1.0,2.0,0.1,0.2
4sJc,1.0,1.0,0.1,0.1
4sTc,1.0,0.0,0.1,0.0
4s9c,1.0,0.0,0.1,0.0
4s8c,1.0,0.0,0.1,0.0
4s7c,1.0,0.0,0.1,0.0
4s6c,1.0,0.0,0.1,0.0
4s5c,1.0,0.0,0.1,0.0
4s4c,10.0,10.0,1.0,1.0
4s3c,1.0,0.0,0.1,0.0
4s2c,1.0,0.0,0.1,0.0
4sAd,10.0,10.0,1.0,1.0
4sKd,10.0,10.0,1.0,1.0
4sQd,1.0,2.0,0.1,0.2
4sJd,1.0,1.0,0.1,0.1
4sTd,1.0,0.0,0.1,0.0
4s9d,1.0,0.0,0.1,0.0
4s8d,1.0,0.0,0.1,0.0
4s7d,1.0,0.0,0.1,0.0
4s6d,1.0,0.0,0.1,0.0
4s5d,1.0,0.0,0.1,0.0
4s4d,10.0,10.0,1.0,1.0
4s3d,1.0,0.0,0.1,0.0
4s2d,1.0,0.0,0.1,0.0
4sAh,10.0,10.0,1.0,1.0
4sKh,10.0,10.0,1.0,1.0
4sQh,1.0,2.0,0.1,0.2
4sJh,1.0,1.0,0.1,0.1
4sTh,1.0,0.0,0.1,0.0
4s9h,1.0,0.0,0.1,0.0
4s8h,1.0,0.0,0.1,0.0
4s7h,1.0,0.0,0.1,0.0
4s6h,1.0,0.0,0.1,0.0
4s5h,1.0,0.0,0.1,0.0
4s4h,10.0,10.0,1.0,1.0
4s3h,1.0,0.0,0.1,0.0
4s2h,1.0,0.0,0.1,0.0
3s2s,1.0,0.0,0.1,0.0
3sAc,10.0,10.0,1.0,1.0
3sKc,10.0,9.0,1.0,0.9
3sQc,1.0,1.0,0.1,0.1
3sJc,1.0,1.0,0.1,0.1
3sTc,1.0,0.0,0.1,0.0
3s9c,1.0,0.0,0.1,0.0
3s8c,1.0,0.0,0.1,0.0
3s7c,1.0,0.0,0.1,0.0
3s6c,1.0,0.0,0.1,0.0
3s5c,1.0,0.0,0.1,0.0
3s4c,1.0,0.0,0.1,0.0
3s3c,10.0,10.0,1.0,1.0
3s2c,1.0,0.0,0.1,0.0
3sAd,10.0,10.0,1.0,1.0
3sKd,10.0,9.0,1.0,0.9
3sQd,1.0,1.0,0.1,0.1
3sJd,1.0,1.0,0.1,0.1
3sTd,1.0,0.0,0.1,0.0
3s9d,1.0,0.0,0.1,0.0
3s8d,1.0,0.0,0.1,0.0
