Program Duration,9.042658386666666,mins

Hand,P1 - F,P2 - F,P1 - S,P2 - S
Js5d,2.0,1.0,0.0029985007496251873,0.0014992503748125937
Js4d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
Js3d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
Js2d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
JsAh,667.0,667.0,1.0,1.0
JsKh,667.0,667.0,1.0,1.0
JsQh,667.0,667.0,1.0,1.0
JsJh,667.0,667.0,1.0,1.0
JsTh,667.0,667.0,1.0,1.0
Js9h,667.0,624.0,1.0,0.9355322338830585
Js8h,667.0,4.0,1.0,0.005997001499250375
Js7h,622.0,2.0,0.9325337331334332,0.0029985007496251873
Js6h,2.0,1.0,0.0029985007496251873,0.0014992503748125937
Js5h,2.0,1.0,0.0029985007496251873,0.0014992503748125937
Js4h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
Js3h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
Js2h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
Ts9s,667.0,667.0,1.0,1.0
Ts8s,667.0,636.0,1.0,0.9535232383808095
Ts7s,667.0,4.0,1.0,0.005997001499250375
Ts6s,667.0,2.0,1.0,0.0029985007496251873
Ts5s,667.0,1.0,1.0,0.0014992503748125937
Ts4s,667.0,1.0,1.0,0.0014992503748125937
Ts3s,664.0,1.0,0.9955022488755623,0.0014992503748125937
Ts2s,657.0,1.0,0.9850074962518741,0.0014992503748125937
TsAc,667.0,667.0,1.0,1.0
TsKc,667.0,667.0,1.0,1.0
TsQc,667.0,667.0,1.0,1.0
TsJc,667.0,667.0,1.0,1.0
TsTc,667.0,667.0,1.0,1.0
Ts9c,667.0,4.0,1.0,0.005997001499250375
Ts8c,667.0,2.0,1.0,0.0029985007496251873
Ts7c,107.0,1.0,0.16041979010494753,0.0014992503748125937
Ts6c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
Ts5c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
Ts4c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
Ts3c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
Ts2c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
TsAd,667.0,667.0,1.0,1.0
TsKd,667.0,667.0,1.0,1.0
TsQd,667.0,667.0,1.0,1.0
TsJd,667.0,667.0,1.0,1.0
TsTd,667.0,667.0,1.0,1.0
Ts9d,667.0,4.0,1.0,0.005997001499250375
Ts8d,667.0,2.0,1.0,0.0029985007496251873
Ts7d,107.0,1.0,0.16041979010494753,0.0014992503748125937
Ts6d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
Ts5d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
Ts4d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
Ts3d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
Ts2d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
TsAh,667.0,667.0,1.0,1.0
TsKh,667.0,667.0,1.0,1.0
TsQh,667.0,667.0,1.0,1.0
TsJh,667.0,667.0,1.0,1.0
TsTh,667.0,667.0,1.0,1.0
Ts9h,667.0,4.0,1.0,0.005997001499250375
Ts8h,667.0,2.0,1.0,0.0029985007496251873
Ts7h,106.0,1.0,0.15892053973013492,0.0014992503748125937
Ts6h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
Ts5h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
Ts4h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
Ts3h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
Ts2h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
9s8s,667.0,7.0,1.0,0.010494752623688156
9s7s,667.0,3.0,1.0,0.004497751124437781
9s6s,667.0,1.0,1.0,0.0014992503748125937
9s5s,667.0,1.0,1.0,0.0014992503748125937
9s4s,658.0,1.0,0.9865067466266867,0.0014992503748125937
9s3s,655.0,1.0,0.9820089955022488,0.0014992503748125937
9s2s,634.0,1.0,0.9505247376311844,0.0014992503748125937
9sAc,667.0,667.0,1.0,1.0
9sKc,667.0,667.0,1.0,1.0
9sQc,667.0,667.0,1.0,1.0
9sJc,667.0,647.0,1.0,0.9700149925037481
9sTc,667.0,4.0,1.0,0.005997001499250375
9s9c,667.0,667.0,1.0,1.0
9s8c,667.0,1.0,1.0,0.0014992503748125937
9s7c,636.0,1.0,0.9535232383808095,0.0014992503748125937
9s6c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
9s5c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
9s4c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
9s3c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
9s2c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
9sAd,667.0,667.0,1.0,1.0
9sKd,667.0,667.0,1.0,1.0
9sQd,667.0,667.0,1.0,1.0
9sJd,667.0,648.0,1.0,0.9715142428785607
9sTd,667.0,4.0,1.0,0.005997001499250375
9s9d,667.0,667.0,1.0,1.0
9s8d,667.0,1.0,1.0,0.0014992503748125937
9s7d,636.0,1.0,0.9535232383808095,0.0014992503748125937
9s6d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
9s5d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
9s4d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
9s3d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
9s2d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
9sAh,667.0,667.0,1.0,1.0
9sKh,667.0,667.0,1.0,1.0
9sQh,667.0,667.0,1.0,1.0
9sJh,667.0,648.0,1.0,0.9715142428785607
9sTh,667.0,5.0,1.0,0.0074962518740629685
9s9h,667.0,667.0,1.0,1.0
9s8h,667.0,1.0,1.0,0.0014992503748125937
9s7h,636.0,1.0,0.9535232383808095,0.0014992503748125937
9s6h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
9s5h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
9s4h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
9s3h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
9s2h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
8s7s,667.0,2.0,1.0,0.0029985007496251873
8s6s,667.0,1.0,1.0,0.0014992503748125937
8s5s,665.0,1.0,0.9970014992503748,0.0014992503748125937
8s4s,657.0,1.0,0.9850074962518741,0.0014992503748125937
8s3s,444.0,1.0,0.6656671664167916,0.0014992503748125937
8s2s,1.0,1.0,0.0014992503748125937,0.0014992503748125937
8sAc,667.0,667.0,1.0,1.0
8sKc,667.0,667.0,1.0,1.0
8sQc,667.0,667.0,1.0,1.0
8sJc,667.0,4.0,1.0,0.005997001499250375
8sTc,667.0,2.0,1.0,0.0029985007496251873
8s9c,666.0,1.0,0.9985007496251874,0.0014992503748125937
8s8c,667.0,667.0,1.0,1.0
8s7c,646.0,1.0,0.9685157421289355,0.0014992503748125937
8s6c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
8s5c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
8s4c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
8s3c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
8s2c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
8sAd,667.0,667.0,1.0,1.0
8sKd,667.0,667.0,1.0,1.0
8sQd,667.0,667.0,1.0,1.0
8sJd,667.0,4.0,1.0,0.005997001499250375
8sTd,667.0,2.0,1.0,0.0029985007496251873
8s9d,666.0,1.0,0.9985007496251874,0.0014992503748125937
8s8d,667.0,667.0,1.0,1.0
8s7d,646.0,1.0,0.9685157421289355,0.0014992503748125937
8s6d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
8s5d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
8s4d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
8s3d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
8s2d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
8sAh,667.0,667.0,1.0,1.0
8sKh,667.0,667.0,1.0,1.0
8sQh,667.0,667.0,1.0,1.0
8sJh,667.0,4.0,1.0,0.005997001499250375
8sTh,667.0,2.0,1.0,0.0029985007496251873
8s9h,666.0,1.0,0.9985007496251874,0.0014992503748125937
8s8h,667.0,667.0,1.0,1.0
8s7h,646.0,1.0,0.9685157421289355,0.0014992503748125937
8s6h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
8s5h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
8s4h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
8s3h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
8s2h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
7s6s,667.0,1.0,1.0,0.0014992503748125937
7s5s,664.0,1.0,0.9955022488755623,0.0014992503748125937
7s4s,657.0,1.0,0.9850074962518741,0.0014992503748125937
7s3s,1.0,1.0,0.0014992503748125937,0.0014992503748125937
7s2s,1.0,1.0,0.0014992503748125937,0.0014992503748125937
7sAc,667.0,667.0,1.0,1.0
7sKc,667.0,667.0,1.0,1.0
7sQc,667.0,6.0,1.0,0.008995502248875561
7sJc,4.0,2.0,0.005997001499250375,0.0029985007496251873
7sTc,35.0,1.0,0.05247376311844078,0.0014992503748125937
7s9c,645.0,1.0,0.967016491754123,0.0014992503748125937
7s8c,650.0,1.0,0.974512743628186,0.0014992503748125937
7s7c,667.0,667.0,1.0,1.0
7s6c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
7s5c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
7s4c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
7s3c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
7s2c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
7sAd,667.0,667.0,1.0,1.0
7sKd,667.0,667.0,1.0,1.0
7sQd,667.0,6.0,1.0,0.008995502248875561
7sJd,4.0,2.0,0.005997001499250375,0.0029985007496251873
7sTd,36.0,1.0,0.053973013493253376,0.0014992503748125937
7s9d,645.0,1.0,0.967016491754123,0.0014992503748125937
7s8d,650.0,1.0,0.974512743628186,0.0014992503748125937
7s7d,667.0,667.0,1.0,1.0
7s6d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
7s5d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
7s4d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
7s3d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
7s2d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
7sAh,667.0,667.0,1.0,1.0
7sKh,667.0,667.0,1.0,1.0
7sQh,667.0,6.0,1.0,0.008995502248875561
7sJh,4.0,2.0,0.005997001499250375,0.0029985007496251873
7sTh,38.0,1.0,0.05697151424287856,0.0014992503748125937
7s9h,645.0,1.0,0.967016491754123,0.0014992503748125937
7s8h,650.0,1.0,0.974512743628186,0.0014992503748125937
7s7h,667.0,667.0,1.0,1.0
7s6h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
7s5h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
7s4h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
7s3h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
7s2h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
6s5s,664.0,1.0,0.9955022488755623,0.0014992503748125937
6s4s,658.0,1.0,0.9865067466266867,0.0014992503748125937
6s3s,640.0,1.0,0.95952023988006,0.0014992503748125937
6s2s,1.0,1.0,0.0014992503748125937,0.0014992503748125937
6sAc,667.0,667.0,1.0,1.0
6sKc,667.0,667.0,1.0,1.0
6sQc,667.0,4.0,1.0,0.005997001499250375
6sJc,2.0,1.0,0.0029985007496251873,0.0014992503748125937
6sTc,1.0,1.0,0.0014992503748125937,0.0014992503748125937
6s9c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
6s8c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
6s7c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
6s6c,667.0,667.0,1.0,1.0
6s5c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
6s4c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
6s3c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
6s2c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
6sAd,667.0,667.0,1.0,1.0
6sKd,667.0,667.0,1.0,1.0
6sQd,667.0,4.0,1.0,0.005997001499250375
6sJd,2.0,1.0,0.0029985007496251873,0.0014992503748125937
6sTd,1.0,1.0,0.0014992503748125937,0.0014992503748125937
6s9d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
6s8d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
6s7d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
6s6d,667.0,667.0,1.0,1.0
6s5d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
6s4d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
6s3d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
6s2d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
6sAh,667.0,667.0,1.0,1.0
6sKh,667.0,667.0,1.0,1.0
6sQh,667.0,4.0,1.0,0.005997001499250375
6sJh,2.0,1.0,0.0029985007496251873,0.0014992503748125937
6sTh,1.0,1.0,0.0014992503748125937,0.0014992503748125937
6s9h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
6s8h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
6s7h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
6s6h,667.0,667.0,1.0,1.0
6s5h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
6s4h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
6s3h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
