Program Duration,4609.730395524984,mins

Hand,P1 - F,P2 - F,P1 - S,P2 - S
8sJh,2.0,1.0,1.485067644831222E-5,7.42533822415611E-6
8sTh,2.0,1.0,1.485067644831222E-5,7.42533822415611E-6
8s9h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8s8h,134674.0,134674.0,1.0,1.0
8s7h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8s6h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8s5h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8s4h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8s3h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
8s2h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s6s,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s5s,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s4s,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s3s,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s2s,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7sAc,29.0,15.0,2.153348085005272E-4,1.1138007336234165E-4
7sKc,4.0,3.0,2.970135289662444E-5,2.227601467246833E-5
7sQc,2.0,1.0,1.485067644831222E-5,7.42533822415611E-6
7sJc,2.0,1.0,1.485067644831222E-5,7.42533822415611E-6
7sTc,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s9c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s8c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s7c,134674.0,134674.0,1.0,1.0
7s6c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s5c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s4c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s3c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s2c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7sAd,29.0,15.0,2.153348085005272E-4,1.1138007336234165E-4
7sKd,4.0,3.0,2.970135289662444E-5,2.227601467246833E-5
7sQd,2.0,1.0,1.485067644831222E-5,7.42533822415611E-6
7sJd,2.0,1.0,1.485067644831222E-5,7.42533822415611E-6
7sTd,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s9d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s8d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s7d,134674.0,134674.0,1.0,1.0
7s6d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s5d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s4d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s3d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s2d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7sAh,29.0,15.0,2.153348085005272E-4,1.1138007336234165E-4
7sKh,4.0,3.0,2.970135289662444E-5,2.227601467246833E-5
7sQh,2.0,1.0,1.485067644831222E-5,7.42533822415611E-6
7sJh,2.0,1.0,1.485067644831222E-5,7.42533822415611E-6
7sTh,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s9h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s8h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s7h,134674.0,134674.0,1.0,1.0
7s6h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s5h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s4h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s3h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
7s2h,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
6s5s,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
6s4s,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
6s3s,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
6s2s,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
6sAc,17.0,10.0,1.2623074981065388E-4,7.42533822415611E-5
6sKc,3.0,2.0,2.227601467246833E-5,1.485067644831222E-5
6sQc,2.0,1.0,1.485067644831222E-5,7.42533822415611E-6
6sJc,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
6sTc,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
6s9c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
6s8c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
6s7c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
6s6c,134674.0,134674.0,1.0,1.0
6s5c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
6s4c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
6s3c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
6s2c,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
6sAd,17.0,10.0,1.2623074981065388E-4,7.42533822415611E-5
6sKd,3.0,2.0,2.227601467246833E-5,1.485067644831222E-5
6sQd,2.0,1.0,1.485067644831222E-5,7.42533822415611E-6
6sJd,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
6sTd,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
6s9d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
6s8d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
6s7d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
6s6d,134674.0,134674.0,1.0,1.0
6s5d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
6s4d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
6s3d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
6s2d,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
6sAh,17.0,10.0,1.2623074981065388E-4,7.42533822415611E-5
6sKh,3.0,2.0,2.227601467246833E-5,1.485067644831222E-5
6sQh,2.0,1.0,1.485067644831222E-5,7.42533822415611E-6
6sJh,1.0,1.0,7.42533822415611E-6,7.42533822415611E-6
